attendance_id,attendance_date,student_id,attendance_status
19536,2025-07-25,229,Present
19537,2025-07-25,93,Present
19538,2025-07-25,37,Present
19539,2025-07-25,84,Present
19540,2025-07-25,12,Present
19541,2025-07-25,127,Present
19542,2025-07-25,96,Present
19543,2025-07-25,105,Absent
19544,2025-07-25,51,Present
19545,2025-07-25,4,Present
19546,2025-07-25,221,Present
19547,2025-07-25,27,Present
19548,2025-07-25,215,Present
19549,2025-07-25,217,Present
19550,2025-07-25,124,Present
19551,2025-07-25,90,Present
19552,2025-07-25,195,Present
19553,2025-07-25,166,Present
19554,2025-07-25,2,Present
19555,2025-07-25,160,Present
19556,2025-07-25,31,Absent
19557,2025-07-25,68,Present
19558,2025-07-25,24,Present
19559,2025-07-25,78,Present
19560,2025-07-25,169,Present
19561,2025-07-25,213,Present
19562,2025-07-25,58,Late
19563,2025-07-25,48,Present
19564,2025-07-25,200,Present
19565,2025-07-25,18,Present
19566,2025-07-25,154,Present
19567,2025-07-25,126,Present
19568,2025-07-25,54,Present
19569,2025-07-25,55,Present
19570,2025-07-25,89,Present
19571,2025-07-25,172,Present
19572,2025-07-25,120,Present
19573,2025-07-25,181,Present
19574,2025-07-25,159,Present
19575,2025-07-25,103,Present
19576,2025-07-25,206,Present
19577,2025-07-25,83,Present
19578,2025-07-25,87,Present
19579,2025-07-25,210,Present
19580,2025-07-28,124,Present
19581,2025-07-28,84,Present
19582,2025-07-28,213,Late
19583,2025-07-28,26,Present
19584,2025-07-28,115,Present
19585,2025-07-28,21,Absent
19586,2025-07-28,75,Present
19587,2025-07-28,197,Present
19588,2025-07-28,169,Present
19589,2025-07-28,96,Present
19590,2025-07-28,110,Present
19591,2025-07-28,215,Present
19592,2025-07-28,121,Present
19593,2025-07-28,48,Present
19594,2025-07-28,176,Present
19595,2025-07-28,85,Present
19596,2025-07-28,199,Present
19597,2025-07-28,181,Present
19598,2025-07-28,40,Present
19599,2025-07-28,100,Late
19600,2025-07-28,137,Present
19601,2025-07-28,45,Present
19602,2025-07-28,24,Present
19603,2025-07-28,172,Present
19604,2025-07-28,200,Present
19605,2025-07-28,57,Present
19606,2025-07-28,216,Present
19607,2025-07-28,208,Late
19608,2025-07-28,217,Present
19609,2025-07-28,167,Present
19610,2025-07-28,125,Present
19611,2025-07-28,86,Present
19612,2025-07-28,229,Present
19613,2025-07-28,91,Present
19614,2025-07-28,70,Present
19615,2025-07-28,225,Present
19616,2025-07-28,89,Present
19617,2025-07-28,30,Present
19618,2025-07-28,116,Present
19619,2025-07-28,222,Present
19620,2025-07-28,159,Present
19621,2025-07-28,20,Present
19622,2025-07-28,101,Present
19623,2025-07-28,112,Present
19624,2025-07-28,11,Present
19625,2025-07-28,140,Present
19626,2025-07-28,58,Present
19627,2025-07-28,56,Present
19628,2025-07-28,93,Present
19629,2025-07-29,30,Absent
19630,2025-07-29,36,Present
19631,2025-07-29,125,Absent
19632,2025-07-29,153,Present
19633,2025-07-29,25,Present
19634,2025-07-29,7,Present
19635,2025-07-29,151,Present
19636,2025-07-29,92,Present
19637,2025-07-29,158,Present
19638,2025-07-29,89,Present
19639,2025-07-29,35,Present
19640,2025-07-29,40,Late
19641,2025-07-29,79,Present
19642,2025-07-29,164,Present
19643,2025-07-29,137,Present
19644,2025-07-29,161,Present
19645,2025-07-29,88,Present
19646,2025-07-29,120,Present
19647,2025-07-29,55,Present
19648,2025-07-29,195,Present
19649,2025-07-29,91,Present
19650,2025-07-29,11,Present
19651,2025-07-29,177,Present
19652,2025-07-29,198,Present
19653,2025-07-29,141,Absent
19654,2025-07-29,167,Present
19655,2025-07-29,66,Present
19656,2025-07-29,219,Absent
19657,2025-07-29,124,Present
19658,2025-07-29,62,Present
19659,2025-07-29,58,Present
19660,2025-07-29,3,Present
19661,2025-07-29,220,Late
19662,2025-07-29,52,Present
19663,2025-07-29,108,Present
19664,2025-07-29,211,Present
19665,2025-07-29,191,Late
19666,2025-07-29,138,Present
19667,2025-07-29,178,Present
19668,2025-07-29,131,Present
19669,2025-07-29,136,Present
19670,2025-07-29,135,Present
19671,2025-07-29,145,Present
19672,2025-07-29,106,Present
19673,2025-07-29,104,Present
19674,2025-07-29,218,Present
19675,2025-07-29,149,Late
19676,2025-07-29,166,Present
19677,2025-07-29,63,Present
19678,2025-07-30,40,Present
19679,2025-07-30,25,Present
19680,2025-07-30,43,Present
19681,2025-07-30,153,Present
19682,2025-07-30,15,Present
19683,2025-07-30,39,Present
19684,2025-07-30,223,Present
19685,2025-07-30,228,Present
19686,2025-07-30,116,Present
19687,2025-07-30,159,Present
19688,2025-07-30,148,Present
19689,2025-07-30,78,Absent
19690,2025-07-30,58,Present
19691,2025-07-30,38,Present
19692,2025-07-30,83,Present
19693,2025-07-30,65,Present
19694,2025-07-30,96,Present
19695,2025-07-30,79,Present
19696,2025-07-30,28,Present
19697,2025-07-30,67,Present
19698,2025-07-30,103,Present
19699,2025-07-30,145,Present
19700,2025-07-30,41,Present
19701,2025-07-30,140,Present
19702,2025-07-30,139,Present
19703,2025-07-30,178,Present
19704,2025-07-30,27,Present
19705,2025-07-30,188,Present
19706,2025-07-30,141,Late
19707,2025-07-30,192,Present
19708,2025-07-30,29,Present
19709,2025-07-30,210,Present
19710,2025-07-30,46,Absent
19711,2025-07-30,204,Present
19712,2025-07-30,123,Present
19713,2025-07-30,206,Present
19714,2025-07-30,219,Present
19715,2025-07-30,48,Absent
19716,2025-07-30,10,Present
19717,2025-07-30,62,Present
19718,2025-07-30,49,Present
19719,2025-07-30,75,Present
19720,2025-07-30,8,Present
19721,2025-07-30,70,Present
19722,2025-07-30,124,Present
19723,2025-07-30,66,Late
19724,2025-07-30,68,Present
19725,2025-07-30,93,Present
19726,2025-07-30,154,Present
19727,2025-07-31,30,Present
19728,2025-07-31,148,Present
19729,2025-07-31,196,Present
19730,2025-07-31,89,Late
19731,2025-07-31,67,Present
19732,2025-07-31,5,Late
19733,2025-07-31,52,Present
19734,2025-07-31,213,Present
19735,2025-07-31,127,Present
19736,2025-07-31,230,Present
19737,2025-07-31,161,Present
19738,2025-07-31,115,Present
19739,2025-07-31,15,Present
19740,2025-07-31,106,Late
19741,2025-07-31,102,Present
19742,2025-07-31,98,Present
19743,2025-07-31,31,Present
19744,2025-07-31,57,Present
19745,2025-07-31,119,Present
19746,2025-07-31,76,Late
19747,2025-07-31,158,Present
19748,2025-07-31,100,Late
19749,2025-07-31,91,Present
19750,2025-07-31,128,Present
19751,2025-07-31,220,Present
19752,2025-07-31,219,Present
19753,2025-07-31,226,Present
19754,2025-07-31,75,Present
19755,2025-07-31,131,Present
19756,2025-07-31,61,Present
19757,2025-07-31,156,Present
19758,2025-07-31,7,Present
19759,2025-07-31,189,Absent
19760,2025-07-31,41,Present
19761,2025-07-31,192,Present
19762,2025-07-31,152,Present
19763,2025-07-31,157,Present
19764,2025-07-31,48,Present
19765,2025-07-31,20,Absent
19766,2025-07-31,110,Present
19767,2025-07-31,38,Present
19768,2025-07-31,83,Present
19769,2025-07-31,97,Present
19770,2025-07-31,21,Present
19771,2025-07-31,178,Present
19772,2025-07-31,181,Present
19773,2025-07-31,3,Present
19774,2025-07-31,11,Present
19775,2025-07-31,140,Present
19776,2025-08-01,85,Present
19777,2025-08-01,204,Present
19778,2025-08-01,118,Present
19779,2025-08-01,18,Present
19780,2025-08-01,3,Present
19781,2025-08-01,76,Present
19782,2025-08-01,164,Present
19783,2025-08-01,154,Absent
19784,2025-08-01,137,Present
19785,2025-08-01,211,Present
19786,2025-08-01,20,Present
19787,2025-08-01,224,Present
19788,2025-08-01,199,Present
19789,2025-08-01,203,Absent
19790,2025-08-01,130,Present
19791,2025-08-01,71,Present
19792,2025-08-01,115,Late
19793,2025-08-01,176,Present
19794,2025-08-01,212,Present
19795,2025-08-01,92,Present
19796,2025-08-01,157,Present
19797,2025-08-01,67,Present
19798,2025-08-01,60,Present
19799,2025-08-01,93,Present
19800,2025-08-01,228,Present
19801,2025-08-01,177,Present
19802,2025-08-01,150,Present
19803,2025-08-01,146,Present
19804,2025-08-01,120,Present
19805,2025-08-01,62,Present
19806,2025-08-01,114,Present
19807,2025-08-01,28,Present
19808,2025-08-01,98,Present
19809,2025-08-01,89,Present
19810,2025-08-01,166,Present
19811,2025-08-01,209,Late
19812,2025-08-01,47,Present
19813,2025-08-01,79,Late
19814,2025-08-01,223,Present
19815,2025-08-01,217,Present
19816,2025-08-01,105,Present
19817,2025-08-01,103,Present
19818,2025-08-01,101,Present
19819,2025-08-01,127,Absent
19820,2025-08-01,41,Present
19821,2025-08-01,181,Present
19822,2025-08-01,84,Present
19823,2025-08-01,72,Present
19824,2025-08-01,14,Present
19825,2025-08-04,140,Present
19826,2025-08-04,85,Present
19827,2025-08-04,51,Present
19828,2025-08-04,31,Present
19829,2025-08-04,46,Present
19830,2025-08-04,110,Present
19831,2025-08-04,2,Present
19832,2025-08-04,206,Late
19833,2025-08-04,66,Present
19834,2025-08-04,56,Present
19835,2025-08-04,230,Present
19836,2025-08-04,89,Present
19837,2025-08-04,209,Present
19838,2025-08-04,141,Present
19839,2025-08-04,224,Present
19840,2025-08-04,210,Present
19841,2025-08-04,48,Present
19842,2025-08-04,79,Present
19843,2025-08-04,162,Late
19844,2025-08-04,136,Present
19845,2025-08-04,39,Present
19846,2025-08-04,176,Present
19847,2025-08-04,62,Present
19848,2025-08-04,12,Present
19849,2025-08-04,17,Present
19850,2025-08-04,121,Present
19851,2025-08-04,60,Present
19852,2025-08-04,87,Present
19853,2025-08-04,80,Present
19854,2025-08-04,10,Present
19855,2025-08-04,191,Absent
19856,2025-08-04,21,Present
19857,2025-08-04,38,Present
19858,2025-08-04,169,Present
19859,2025-08-04,24,Present
19860,2025-08-04,92,Absent
19861,2025-08-04,6,Present
19862,2025-08-04,49,Present
19863,2025-08-04,138,Present
19864,2025-08-04,102,Present
19865,2025-08-04,126,Present
19866,2025-08-04,203,Late
19867,2025-08-04,223,Present
19868,2025-08-04,91,Late
19869,2025-08-04,155,Late
19870,2025-08-04,153,Absent
19871,2025-08-04,173,Present
19872,2025-08-04,65,Absent
19873,2025-08-04,220,Present
19874,2025-08-05,166,Present
19875,2025-08-05,63,Present
19876,2025-08-05,20,Late
19877,2025-08-05,170,Present
19878,2025-08-05,30,Present
19879,2025-08-05,138,Present
19880,2025-08-05,29,Present
19881,2025-08-05,40,Present
19882,2025-08-05,103,Present
19883,2025-08-05,96,Present
19884,2025-08-05,196,Present
19885,2025-08-05,2,Present
19886,2025-08-05,12,Present
19887,2025-08-05,116,Present
19888,2025-08-05,176,Present
19889,2025-08-05,229,Present
19890,2025-08-05,85,Present
19891,2025-08-05,159,Present
19892,2025-08-05,222,Present
19893,2025-08-05,206,Present
19894,2025-08-05,58,Present
19895,2025-08-05,224,Present
19896,2025-08-05,165,Present
19897,2025-08-05,27,Present
19898,2025-08-05,223,Present
19899,2025-08-05,120,Present
19900,2025-08-05,68,Present
19901,2025-08-05,39,Present
19902,2025-08-05,124,Present
19903,2025-08-05,36,Present
19904,2025-08-05,167,Present
19905,2025-08-05,150,Present
19906,2025-08-05,66,Present
19907,2025-08-05,71,Present
19908,2025-08-05,106,Present
19909,2025-08-05,77,Present
19910,2025-08-05,114,Present
19911,2025-08-05,97,Present
19912,2025-08-05,1,Present
19913,2025-08-05,131,Present
19914,2025-08-05,15,Present
19915,2025-08-05,154,Present
19916,2025-08-05,216,Present
19917,2025-08-05,141,Present
19918,2025-08-05,119,Present
19919,2025-08-05,160,Absent
19920,2025-08-05,43,Late
19921,2025-08-05,145,Present
19922,2025-08-05,228,Present
19923,2025-08-06,154,Present
19924,2025-08-06,58,Present
19925,2025-08-06,123,Present
19926,2025-08-06,57,Present
19927,2025-08-06,20,Present
19928,2025-08-06,230,Present
19929,2025-08-06,22,Present
19930,2025-08-06,157,Present
19931,2025-08-06,19,Present
19932,2025-08-06,61,Present
19933,2025-08-06,226,Present
19934,2025-08-06,130,Present
19935,2025-08-06,229,Present
19936,2025-08-06,170,Present
19937,2025-08-06,3,Present
19938,2025-08-06,162,Present
19939,2025-08-06,50,Present
19940,2025-08-06,63,Late
19941,2025-08-06,93,Present
19942,2025-08-06,211,Present
19943,2025-08-06,18,Present
19944,2025-08-06,189,Present
19945,2025-08-06,129,Present
19946,2025-08-06,171,Present
19947,2025-08-06,92,Present
19948,2025-08-06,60,Present
19949,2025-08-06,102,Present
19950,2025-08-06,65,Present
19951,2025-08-06,74,Present
19952,2025-08-06,212,Present
19953,2025-08-06,105,Absent
19954,2025-08-06,55,Present
19955,2025-08-06,142,Present
19956,2025-08-06,5,Present
19957,2025-08-06,45,Present
19958,2025-08-06,116,Present
19959,2025-08-06,159,Present
19960,2025-08-06,90,Present
19961,2025-08-06,87,Present
19962,2025-08-06,67,Present
19963,2025-08-06,4,Present
19964,2025-08-06,103,Present
19965,2025-08-06,160,Present
19966,2025-08-06,113,Present
19967,2025-08-06,204,Present
19968,2025-08-06,228,Present
19969,2025-08-06,198,Present
19970,2025-08-06,182,Present
19971,2025-08-06,137,Present
19972,2025-08-07,102,Present
19973,2025-08-07,157,Present
19974,2025-08-07,99,Present
19975,2025-08-07,228,Present
19976,2025-08-07,34,Present
19977,2025-08-07,199,Present
19978,2025-08-07,216,Present
19979,2025-08-07,86,Absent
19980,2025-08-07,87,Present
19981,2025-08-07,160,Present
19982,2025-08-07,60,Present
19983,2025-08-07,145,Present
19984,2025-08-07,10,Present
19985,2025-08-07,121,Present
19986,2025-08-07,31,Present
19987,2025-08-07,79,Present
19988,2025-08-07,7,Present
19989,2025-08-07,48,Present
19990,2025-08-07,118,Present
19991,2025-08-07,49,Present
19992,2025-08-07,100,Present
19993,2025-08-07,155,Present
19994,2025-08-07,21,Absent
19995,2025-08-07,41,Present
19996,2025-08-07,46,Present
19997,2025-08-07,52,Present
19998,2025-08-07,210,Present
19999,2025-08-07,76,Present
20000,2025-08-07,205,Present
20001,2025-08-07,58,Present
20002,2025-08-07,141,Present
20003,2025-08-07,36,Present
20004,2025-08-07,66,Present
20005,2025-08-07,38,Absent
20006,2025-08-07,70,Present
20007,2025-08-07,126,Present
20008,2025-08-07,217,Present
20009,2025-08-07,85,Present
20010,2025-08-07,154,Present
20011,2025-08-07,218,Present
20012,2025-08-07,172,Late
20013,2025-08-07,68,Present
20014,2025-08-07,19,Present
20015,2025-08-07,108,Present
20016,2025-08-07,139,Late
20017,2025-08-07,195,Present
20018,2025-08-07,30,Present
20019,2025-08-07,165,Present
20020,2025-08-07,161,Present
20021,2025-08-08,77,Present
20022,2025-08-08,205,Late
20023,2025-08-08,142,Present
20024,2025-08-08,49,Present
20025,2025-08-08,96,Present
20026,2025-08-08,176,Late
20027,2025-08-08,38,Present
20028,2025-08-08,104,Present
20029,2025-08-08,127,Present
20030,2025-08-08,73,Present
20031,2025-08-08,141,Present
20032,2025-08-08,160,Present
20033,2025-08-08,179,Present
20034,2025-08-08,206,Present
20035,2025-08-08,102,Present
20036,2025-08-08,138,Present
20037,2025-08-08,83,Present
20038,2025-08-08,17,Present
20039,2025-08-08,155,Present
20040,2025-08-08,169,Present
20041,2025-08-08,47,Late
20042,2025-08-08,45,Present
20043,2025-08-08,61,Present
20044,2025-08-08,170,Late
20045,2025-08-08,112,Present
20046,2025-08-08,8,Present
20047,2025-08-08,76,Absent
20048,2025-08-08,223,Present
20049,2025-08-08,211,Present
20050,2025-08-08,166,Present
20051,2025-08-08,198,Present
20052,2025-08-08,103,Present
20053,2025-08-08,26,Present
20054,2025-08-08,6,Present
20055,2025-08-08,74,Present
20056,2025-08-08,105,Present
20057,2025-08-08,69,Absent
20058,2025-08-08,57,Present
20059,2025-08-08,86,Present
20060,2025-08-08,70,Present
20061,2025-08-08,79,Present
20062,2025-08-08,116,Present
20063,2025-08-08,75,Present
20064,2025-08-08,51,Present
20065,2025-08-08,152,Present
20066,2025-08-08,209,Absent
20067,2025-08-08,126,Present
20068,2025-08-08,72,Present
20069,2025-08-08,225,Present
20070,2025-08-11,24,Present
20071,2025-08-11,191,Present
20072,2025-08-11,215,Present
20073,2025-08-11,114,Present
20074,2025-08-11,224,Present
20075,2025-08-11,169,Present
20076,2025-08-11,8,Present
20077,2025-08-11,229,Present
20078,2025-08-11,36,Present
20079,2025-08-11,71,Present
20080,2025-08-11,205,Present
20081,2025-08-11,86,Present
20082,2025-08-11,141,Late
20083,2025-08-11,102,Present
20084,2025-08-11,19,Present
20085,2025-08-11,181,Present
20086,2025-08-11,124,Present
20087,2025-08-11,228,Present
20088,2025-08-11,101,Present
20089,2025-08-11,148,Present
20090,2025-08-11,89,Present
20091,2025-08-11,123,Present
20092,2025-08-11,39,Present
20093,2025-08-11,84,Present
20094,2025-08-11,46,Present
20095,2025-08-11,155,Present
20096,2025-08-11,150,Present
20097,2025-08-11,130,Present
20098,2025-08-11,167,Present
20099,2025-08-11,126,Present
20100,2025-08-11,158,Late
20101,2025-08-11,48,Present
20102,2025-08-11,137,Present
20103,2025-08-11,173,Present
20104,2025-08-11,22,Present
20105,2025-08-11,162,Present
20106,2025-08-11,104,Present
20107,2025-08-11,93,Present
20108,2025-08-11,97,Present
20109,2025-08-11,220,Present
20110,2025-08-11,69,Present
20111,2025-08-11,5,Present
20112,2025-08-11,110,Present
20113,2025-08-11,95,Present
20114,2025-08-11,49,Present
20115,2025-08-11,29,Present
20116,2025-08-11,42,Present
20117,2025-08-11,161,Present
20118,2025-08-11,60,Present
20119,2025-08-12,150,Present
20120,2025-08-12,92,Present
20121,2025-08-12,62,Present
20122,2025-08-12,69,Present
20123,2025-08-12,22,Present
20124,2025-08-12,149,Present
20125,2025-08-12,52,Present
20126,2025-08-12,83,Present
20127,2025-08-12,161,Present
20128,2025-08-12,171,Present
20129,2025-08-12,17,Absent
20130,2025-08-12,25,Present
20131,2025-08-12,1,Present
20132,2025-08-12,157,Present
20133,2025-08-12,31,Absent
20134,2025-08-12,153,Present
20135,2025-08-12,6,Present
20136,2025-08-12,55,Present
20137,2025-08-12,223,Present
20138,2025-08-12,133,Present
20139,2025-08-12,51,Present
20140,2025-08-12,139,Present
20141,2025-08-12,111,Present
20142,2025-08-12,27,Present
20143,2025-08-12,148,Present
20144,2025-08-12,162,Present
20145,2025-08-12,39,Present
20146,2025-08-12,218,Late
20147,2025-08-12,179,Present
20148,2025-08-12,136,Present
20149,2025-08-12,40,Present
20150,2025-08-12,14,Absent
20151,2025-08-12,35,Present
20152,2025-08-12,176,Absent
20153,2025-08-12,89,Present
20154,2025-08-12,200,Present
20155,2025-08-12,191,Present
20156,2025-08-12,146,Present
20157,2025-08-12,41,Present
20158,2025-08-12,203,Present
20159,2025-08-12,141,Absent
20160,2025-08-12,169,Present
20161,2025-08-12,115,Present
20162,2025-08-12,30,Absent
20163,2025-08-12,96,Present
20164,2025-08-12,24,Present
20165,2025-08-12,75,Present
20166,2025-08-12,166,Present
20167,2025-08-12,105,Present
20168,2025-08-13,62,Present
20169,2025-08-13,27,Absent
20170,2025-08-13,114,Present
20171,2025-08-13,58,Present
20172,2025-08-13,131,Present
20173,2025-08-13,151,Present
20174,2025-08-13,177,Present
20175,2025-08-13,226,Present
20176,2025-08-13,83,Present
20177,2025-08-13,72,Present
20178,2025-08-13,51,Present
20179,2025-08-13,157,Present
20180,2025-08-13,40,Present
20181,2025-08-13,50,Present
20182,2025-08-13,75,Present
20183,2025-08-13,43,Present
20184,2025-08-13,57,Present
20185,2025-08-13,204,Present
20186,2025-08-13,156,Present
20187,2025-08-13,41,Absent
20188,2025-08-13,113,Present
20189,2025-08-13,219,Present
20190,2025-08-13,135,Present
20191,2025-08-13,89,Absent
20192,2025-08-13,66,Present
20193,2025-08-13,73,Absent
20194,2025-08-13,5,Present
20195,2025-08-13,172,Absent
20196,2025-08-13,206,Absent
20197,2025-08-13,85,Absent
20198,2025-08-13,153,Present
20199,2025-08-13,136,Present
20200,2025-08-13,160,Present
20201,2025-08-13,154,Absent
20202,2025-08-13,76,Absent
20203,2025-08-13,174,Present
20204,2025-08-13,63,Present
20205,2025-08-13,210,Absent
20206,2025-08-13,37,Present
20207,2025-08-13,179,Present
20208,2025-08-13,68,Present
20209,2025-08-13,164,Present
20210,2025-08-13,228,Present
20211,2025-08-13,38,Present
20212,2025-08-13,65,Late
20213,2025-08-13,119,Absent
20214,2025-08-13,198,Present
20215,2025-08-13,55,Present
20216,2025-08-13,161,Present
20217,2025-08-14,183,Present
20218,2025-08-14,151,Present
20219,2025-08-14,216,Present
20220,2025-08-14,178,Present
20221,2025-08-14,145,Present
20222,2025-08-14,43,Present
20223,2025-08-14,48,Present
20224,2025-08-14,49,Present
20225,2025-08-14,199,Present
20226,2025-08-14,195,Present
20227,2025-08-14,90,Present
20228,2025-08-14,71,Absent
20229,2025-08-14,24,Present
20230,2025-08-14,45,Absent
20231,2025-08-14,197,Present
20232,2025-08-14,215,Present
20233,2025-08-14,158,Present
20234,2025-08-14,225,Present
20235,2025-08-14,156,Present
20236,2025-08-14,4,Present
20237,2025-08-14,128,Present
20238,2025-08-14,34,Late
20239,2025-08-14,192,Absent
20240,2025-08-14,167,Present
20241,2025-08-14,102,Present
20242,2025-08-14,56,Present
20243,2025-08-14,108,Present
20244,2025-08-14,196,Present
20245,2025-08-14,111,Present
20246,2025-08-14,110,Absent
20247,2025-08-14,78,Present
20248,2025-08-14,219,Present
20249,2025-08-14,114,Present
20250,2025-08-14,18,Present
20251,2025-08-14,75,Present
20252,2025-08-14,88,Present
20253,2025-08-14,220,Present
20254,2025-08-14,60,Present
20255,2025-08-14,206,Present
20256,2025-08-14,42,Present
20257,2025-08-14,79,Present
20258,2025-08-14,91,Present
20259,2025-08-14,154,Present
20260,2025-08-14,37,Present
20261,2025-08-14,205,Present
20262,2025-08-14,85,Present
20263,2025-08-14,152,Present
20264,2025-08-14,189,Present
20265,2025-08-14,201,Present
20266,2025-08-15,55,Late
20267,2025-08-15,204,Present
20268,2025-08-15,112,Present
20269,2025-08-15,129,Present
20270,2025-08-15,139,Present
20271,2025-08-15,135,Present
20272,2025-08-15,221,Present
20273,2025-08-15,28,Present
20274,2025-08-15,87,Present
20275,2025-08-15,38,Present
20276,2025-08-15,197,Present
20277,2025-08-15,84,Present
20278,2025-08-15,183,Present
20279,2025-08-15,7,Present
20280,2025-08-15,77,Present
20281,2025-08-15,72,Present
20282,2025-08-15,226,Present
20283,2025-08-15,29,Present
20284,2025-08-15,105,Absent
20285,2025-08-15,148,Present
20286,2025-08-15,66,Present
20287,2025-08-15,169,Present
20288,2025-08-15,65,Present
20289,2025-08-15,21,Present
20290,2025-08-15,119,Present
20291,2025-08-15,20,Present
20292,2025-08-15,178,Present
20293,2025-08-15,30,Present
20294,2025-08-15,4,Present
20295,2025-08-15,101,Present
20296,2025-08-15,71,Present
20297,2025-08-15,230,Present
20298,2025-08-15,15,Present
20299,2025-08-15,111,Present
20300,2025-08-15,213,Present
20301,2025-08-15,189,Present
20302,2025-08-15,191,Present
20303,2025-08-15,115,Present
20304,2025-08-15,93,Present
20305,2025-08-15,228,Present
20306,2025-08-15,174,Absent
20307,2025-08-15,88,Present
20308,2025-08-15,116,Present
20309,2025-08-15,19,Present
20310,2025-08-15,46,Present
20311,2025-08-15,90,Present
20312,2025-08-15,166,Present
20313,2025-08-15,50,Present
20314,2025-08-15,156,Present
20315,2025-08-18,84,Present
20316,2025-08-18,210,Present
20317,2025-08-18,54,Present
20318,2025-08-18,110,Present
20319,2025-08-18,40,Present
20320,2025-08-18,152,Absent
20321,2025-08-18,92,Present
20322,2025-08-18,71,Present
20323,2025-08-18,179,Present
20324,2025-08-18,103,Present
20325,2025-08-18,149,Present
20326,2025-08-18,157,Present
20327,2025-08-18,188,Present
20328,2025-08-18,38,Absent
20329,2025-08-18,189,Present
20330,2025-08-18,43,Present
20331,2025-08-18,216,Present
20332,2025-08-18,29,Present
20333,2025-08-18,218,Present
20334,2025-08-18,170,Present
20335,2025-08-18,145,Present
20336,2025-08-18,177,Present
20337,2025-08-18,139,Present
20338,2025-08-18,52,Present
20339,2025-08-18,165,Present
20340,2025-08-18,167,Late
20341,2025-08-18,137,Present
20342,2025-08-18,7,Present
20343,2025-08-18,73,Present
20344,2025-08-18,95,Present
20345,2025-08-18,112,Present
20346,2025-08-18,228,Present
20347,2025-08-18,30,Present
20348,2025-08-18,6,Present
20349,2025-08-18,42,Present
20350,2025-08-18,208,Late
20351,2025-08-18,229,Present
20352,2025-08-18,4,Present
20353,2025-08-18,102,Present
20354,2025-08-18,220,Present
20355,2025-08-18,123,Present
20356,2025-08-18,76,Present
20357,2025-08-18,68,Present
20358,2025-08-18,213,Present
20359,2025-08-18,48,Present
20360,2025-08-18,116,Present
20361,2025-08-18,225,Present
20362,2025-08-18,174,Present
20363,2025-08-18,217,Present
20364,2025-08-19,51,Present
20365,2025-08-19,188,Present
20366,2025-08-19,218,Present
20367,2025-08-19,177,Absent
20368,2025-08-19,157,Present
20369,2025-08-19,226,Present
20370,2025-08-19,182,Present
20371,2025-08-19,129,Present
20372,2025-08-19,1,Absent
20373,2025-08-19,165,Present
20374,2025-08-19,89,Present
20375,2025-08-19,217,Present
20376,2025-08-19,61,Present
20377,2025-08-19,131,Present
20378,2025-08-19,26,Present
20379,2025-08-19,126,Absent
20380,2025-08-19,153,Present
20381,2025-08-19,137,Present
20382,2025-08-19,2,Present
20383,2025-08-19,110,Present
20384,2025-08-19,10,Present
20385,2025-08-19,152,Present
20386,2025-08-19,55,Present
20387,2025-08-19,69,Present
20388,2025-08-19,79,Present
20389,2025-08-19,73,Present
20390,2025-08-19,38,Present
20391,2025-08-19,24,Present
20392,2025-08-19,104,Present
20393,2025-08-19,54,Present
20394,2025-08-19,125,Present
20395,2025-08-19,133,Present
20396,2025-08-19,46,Present
20397,2025-08-19,21,Present
20398,2025-08-19,222,Present
20399,2025-08-19,196,Present
20400,2025-08-19,176,Present
20401,2025-08-19,18,Present
20402,2025-08-19,127,Present
20403,2025-08-19,224,Present
20404,2025-08-19,215,Absent
20405,2025-08-19,195,Present
20406,2025-08-19,72,Present
20407,2025-08-19,31,Present
20408,2025-08-19,36,Present
20409,2025-08-19,66,Present
20410,2025-08-19,120,Present
20411,2025-08-19,50,Present
20412,2025-08-19,115,Late
20413,2025-08-20,60,Present
20414,2025-08-20,75,Present
20415,2025-08-20,165,Present
20416,2025-08-20,169,Late
20417,2025-08-20,154,Present
20418,2025-08-20,27,Present
20419,2025-08-20,42,Present
20420,2025-08-20,63,Present
20421,2025-08-20,65,Absent
20422,2025-08-20,88,Absent
20423,2025-08-20,129,Present
20424,2025-08-20,108,Present
20425,2025-08-20,139,Present
20426,2025-08-20,229,Present
20427,2025-08-20,153,Present
20428,2025-08-20,11,Present
20429,2025-08-20,133,Present
20430,2025-08-20,90,Present
20431,2025-08-20,100,Present
20432,2025-08-20,46,Present
20433,2025-08-20,67,Absent
20434,2025-08-20,213,Present
20435,2025-08-20,197,Present
20436,2025-08-20,136,Present
20437,2025-08-20,138,Present
20438,2025-08-20,17,Present
20439,2025-08-20,166,Present
20440,2025-08-20,78,Present
20441,2025-08-20,144,Present
20442,2025-08-20,8,Present
20443,2025-08-20,30,Present
20444,2025-08-20,170,Present
20445,2025-08-20,128,Present
20446,2025-08-20,150,Present
20447,2025-08-20,130,Present
20448,2025-08-20,52,Present
20449,2025-08-20,105,Present
20450,2025-08-20,188,Present
20451,2025-08-20,160,Present
20452,2025-08-20,89,Present
20453,2025-08-20,68,Present
20454,2025-08-20,96,Present
20455,2025-08-20,101,Present
20456,2025-08-20,72,Present
20457,2025-08-20,80,Present
20458,2025-08-20,26,Present
20459,2025-08-20,206,Present
20460,2025-08-20,61,Present
20461,2025-08-20,171,Present
20462,2025-08-21,14,Present
